date,regime,strategy_return,equal_weight_return,training_observations,selected_assets
2019-10-31,improving_growth_rising_inflation,0.03918288793713305,0.0068388870911628985,60,"QQQ,IWM,SPY"
2019-11-30,improving_growth_easing_inflation,0.025203141187258932,0.02087210366465772,64,"VNQ,QQQ,SPY"
2019-12-31,improving_growth_rising_inflation,-0.0003483570344186374,0.0008252411239122455,61,"QQQ,IWM,SPY"
2020-01-31,improving_growth_rising_inflation,-0.07606566037959983,-0.031050143285767114,62,"QQQ,IWM,SPY"
2020-02-29,improving_growth_rising_inflation,-0.13750016364384857,-0.07967247463973176,63,"QQQ,IWM,SPY"
2020-03-31,improving_growth_rising_inflation,0.09630351380629028,0.05785097411085862,64,"QQQ,SPY,TLT"
2020-04-30,weakening_growth_easing_inflation,0.030444178955024277,0.030444178955024277,9,"DBC,EEM,EFA,GLD,IEF,IWM,QQQ,SHY,SPY,TLT,UUP,VNQ"
2020-05-31,improving_growth_easing_inflation,0.03495003468471195,0.02551471125656553,65,"VNQ,QQQ,SPY"
2020-06-30,improving_growth_easing_inflation,0.05625906312365725,0.03943953953935432,66,"VNQ,QQQ,SPY"
2020-07-31,improving_growth_easing_inflation,0.0612220993888033,0.02351922448847392,67,"QQQ,VNQ,SPY"
2020-08-31,improving_growth_rising_inflation,-0.04261435042423659,-0.01942902229823231,65,"QQQ,SPY,IWM"
2020-09-30,improving_growth_rising_inflation,-0.01111714214125455,-0.01406106623196195,66,"QQQ,SPY,IWM"
2020-10-31,improving_growth_rising_inflation,0.13449214666174553,0.06494046704780766,67,"QQQ,IWM,SPY"
2020-11-30,improving_growth_rising_inflation,0.057512329419929564,0.03402999026188257,68,"QQQ,IWM,SPY"
2020-12-31,improving_growth_easing_inflation,-0.002407862320015885,0.0022218273379217093,68,"QQQ,VNQ,SPY"
2021-01-31,improving_growth_easing_inflation,0.020240687508025546,0.009531041012503025,69,"QQQ,VNQ,SPY"
2021-02-28,improving_growth_rising_inflation,0.025505922083477163,0.006242452263179155,69,"QQQ,IWM,SPY"
2021-03-31,improving_growth_rising_inflation,0.04329539637131237,0.03149512188828772,70,"QQQ,IWM,SPY"
2021-04-30,improving_growth_rising_inflation,-0.0009112636733579578,0.01351558115331149,71,"QQQ,IWM,SPY"
2021-05-31,improving_growth_rising_inflation,0.0345795688122336,0.014182939689952774,72,"QQQ,IWM,SPY"
2021-06-30,improving_growth_rising_inflation,0.005582944617301872,0.00824313368561616,73,"QQQ,IWM,SPY"
2021-07-31,improving_growth_rising_inflation,0.031325898379013006,0.010473818208840033,74,"QQQ,SPY,IWM"
2021-08-31,improving_growth_rising_inflation,-0.044080208549618916,-0.022473004244992822,75,"QQQ,SPY,IWM"
2021-09-30,improving_growth_rising_inflation,0.06377249730832853,0.03270238724923204,76,"QQQ,IWM,SPY"
2021-10-31,improving_growth_rising_inflation,-0.010463301371264055,-0.01477340614094863,77,"QQQ,SPY,IWM"
2021-11-30,improving_growth_rising_inflation,0.02682875288915872,0.025501938801587687,78,"QQQ,SPY,IWM"
2021-12-31,improving_growth_rising_inflation,-0.07851948673888316,-0.02933312259651162,79,"QQQ,SPY,IWM"
2022-01-31,improving_growth_rising_inflation,-0.021313650216930175,-0.006139663253576833,80,"QQQ,SPY,IWM"
2022-02-28,improving_growth_rising_inflation,0.031948148740691254,0.011791048375631875,81,"QQQ,SPY,IWM"
2022-03-31,improving_growth_rising_inflation,-0.08820180072356872,-0.04581959608888324,82,"QQQ,SPY,VNQ"
2022-04-30,improving_growth_rising_inflation,-0.02015412003285766,-0.0035292809344589313,83,"QQQ,SPY,VNQ"
2022-05-31,improving_growth_rising_inflation,-0.08200927573241248,-0.04661276641165408,84,"QQQ,SPY,VNQ"
2022-06-30,improving_growth_rising_inflation,0.10125462776482688,0.04013694474114708,85,"QQQ,SPY,VNQ"
2022-07-31,improving_growth_rising_inflation,-0.0507497733963711,-0.029521865781898086,86,"QQQ,SPY,VNQ"
2022-08-31,improving_growth_rising_inflation,-0.09813528647092284,-0.06965714470524864,87,"QQQ,SPY,IWM"
2022-09-30,improving_growth_easing_inflation,0.052108338272105995,0.021702564276242668,70,"QQQ,VNQ,SPY"
2022-10-31,improving_growth_easing_inflation,0.05749775864521907,0.05408642307523469,71,"QQQ,VNQ,SPY"
2022-11-30,improving_growth_easing_inflation,-0.06603616797557584,-0.030406148291102393,72,"QQQ,VNQ,SPY"
2022-12-31,improving_growth_easing_inflation,0.09111412879462273,0.060716583368562435,73,"QQQ,VNQ,SPY"
2023-01-31,improving_growth_easing_inflation,-0.029127782688870875,-0.03046195160621954,74,"QQQ,VNQ,SPY"
2023-02-28,improving_growth_easing_inflation,0.03681675838458094,0.023903587561292395,75,"QQQ,VNQ,SPY"
2023-03-31,improving_growth_easing_inflation,0.008061807648717926,0.0031330867847839017,76,"QQQ,VNQ,SPY"
2023-04-30,improving_growth_easing_inflation,0.014612758856139255,-0.010270173500473406,77,"QQQ,VNQ,SPY"
2023-05-31,improving_growth_easing_inflation,0.06137756045211369,0.028116101031339116,78,"QQQ,SPY,VNQ"
2023-06-30,improving_growth_easing_inflation,0.030559627665099898,0.02631434186033708,79,"QQQ,SPY,VNQ"
2023-07-31,improving_growth_easing_inflation,-0.021620397509253892,-0.020718079766885215,80,"QQQ,SPY,VNQ"
2023-08-31,improving_growth_easing_inflation,-0.05695682233828554,-0.0343511475778281,81,"QQQ,SPY,VNQ"
2023-09-30,improving_growth_easing_inflation,-0.02619271041948379,-0.017872376879098595,82,"QQQ,SPY,VNQ"
2023-10-31,weakening_growth_rising_inflation,0.058665525207427,0.058665525207427,4,"DBC,EEM,EFA,GLD,IEF,IWM,QQQ,SHY,SPY,TLT,UUP,VNQ"
2023-11-30,improving_growth_easing_inflation,0.06532623071034245,0.04215600829991976,83,"QQQ,SPY,VNQ"
2023-12-31,improving_growth_easing_inflation,-0.0054900496834961645,-0.008130455538292336,84,"QQQ,SPY,VNQ"
2024-01-31,improving_growth_easing_inflation,0.04160273461677688,0.01700468071482559,85,"QQQ,SPY,VNQ"
2024-02-29,improving_growth_easing_inflation,0.02165409730958497,0.026724034512954298,86,"QQQ,SPY,VNQ"
2024-03-31,improving_growth_rising_inflation,-0.05084360862321986,-0.02494646247957716,88,"QQQ,SPY,IWM"
2024-04-30,improving_growth_rising_inflation,0.05416010422687822,0.02789629482685935,89,"QQQ,SPY,IWM"
2024-05-31,improving_growth_rising_inflation,0.029579272665457196,0.013680797906349119,90,"QQQ,SPY,IWM"
2024-06-30,improving_growth_rising_inflation,0.03289482033122896,0.025208612600120757,91,"QQQ,SPY,IWM"
2024-07-31,improving_growth_easing_inflation,0.028870166364796775,0.011555547335954956,87,"QQQ,SPY,VNQ"
2024-08-31,improving_growth_easing_inflation,0.02663914754722681,0.020730181667345967,88,"QQQ,SPY,VNQ"
2024-09-30,improving_growth_easing_inflation,-0.017045267737656983,-0.012490466623524429,89,"QQQ,SPY,VNQ"
2024-10-31,improving_growth_easing_inflation,0.05191113155690718,0.020055373804039406,90,"QQQ,SPY,VNQ"
2024-11-30,improving_growth_easing_inflation,-0.03441389094742745,-0.02367719770540169,91,"QQQ,SPY,VNQ"
2024-12-31,improving_growth_rising_inflation,0.024490769151556565,0.0227405496752225,92,"QQQ,SPY,IWM"
